gene	name	log2fc	pval	padj
13023	ENSG00000167065	DUSP18	-2.58991088093816	7.686000765683e-20	4.74295202043391e-18
13024	ENSG00000276545	PCDHGB9P	-2.5909504398647	0.000176518130369128	0.000862952917559486
13025	ENSG00000167011	NAT16	-2.59170141850653	3.23844770413686e-11	6.48929403662669e-10
13026	ENSG00000054654	SYNE2	-2.59258621141156	8.71165335481458e-07	7.50962507849761e-06
13027	ENSG00000235558	GUSBP17	-2.59388835753513	4.7201827084181e-06	3.42838954092994e-05
13028	ENSG00000276168	RN7SL1	-2.59554407422752	2.65096279094452e-12	6.34115362824361e-11
13029	ENSG00000230046	BIRC6-AS1	-2.59799228997806	9.59675479467914e-07	8.19204966857384e-06
13030	ENSG00000267920	SNX6P1	-2.59809881594387	0.00425003680907682	0.0136980116049961
13031	ENSG00000267786	AF038458.3	-2.59963487881132	7.90595491011138e-08	8.47563805664554e-07
13032	ENSG00000115844	DLX2	-2.59965730453766	1.73125418294271e-07	1.73061261212235e-06
13033	ENSG00000229209	AC073987.1	-2.5996997778614	0.00478539889905599	0.0151562123548768
13034	ENSG00000218358	RAET1K	-2.60124376603014	0.00385532746570902	0.0125891394208044
13035	ENSG00000264475	AP005062.1	-2.60126295644639	0.000913641946660449	0.00363580142346141
13036	ENSG00000283064	AL353759.1	-2.60217937724372	9.1383773466778e-12	2.00284674009969e-10
13037	ENSG00000164045	CDC25A	-2.60242729353884	2.92385501645838e-08	3.41314327104347e-07
13038	ENSG00000248479	AC104137.1	-2.60316785741222	9.4614085733671e-05	0.000499222411137924
13039	ENSG00000197714	ZNF460	-2.60364917303955	1.48828611894785e-16	6.2204683352973e-15
13040	ENSG00000236138	DUX4L26	-2.6043738166495	0.00013260127112479	0.000671760874679719
13041	ENSG00000253974	NRG1-IT1	-2.60796915475165	0.00294333542553705	0.00999070209730982
13042	ENSG00000286872	AC024270.4	-2.608496878386	2.79044123734003e-07	2.67429360125179e-06
13043	ENSG00000255513	AC005363.1	-2.61169586052415	7.04615012044453e-06	4.93382485293802e-05
13044	ENSG00000266777	SH3GL1P1	-2.61193125244237	9.51509616541113e-08	1.00260179456873e-06
13045	ENSG00000214128	TMEM213	-2.61368016463934	7.16419184762524e-08	7.74912756078576e-07
13046	ENSG00000274276	CBSL	-2.61395203820168	1.14349344352715e-05	7.57440207483312e-05
13047	ENSG00000224232	KCTD5P1	-2.61483102417509	0.00317448793151185	0.0106597499084866
13048	ENSG00000251485	NRBF2P6	-2.61613112996002	2.12015105243048e-09	3.04203506364892e-08
13049	ENSG00000015133	CCDC88C	-2.61677799830399	3.11051893057021e-16	1.24091657950291e-14
13050	ENSG00000187840	EIF4EBP1	-2.61799782647307	5.98237146832824e-06	4.26130043225404e-05
13051	ENSG00000175414	ARL10	-2.61827714567916	1.4017365502979e-11	2.97726805628688e-10
13052	ENSG00000137343	ATAT1	-2.61953156310401	7.4944045173104e-24	7.3001745335701e-22
13053	ENSG00000286348	AC084834.1	-2.61995454796611	0.000637217937921029	0.0026528934380953
13054	ENSG00000288235	FAM106C	-2.6205293733392	3.27405230072791e-05	0.000193741464781683
13055	ENSG00000134443	GRP	-2.62139605754632	2.12461972268611e-05	0.000131655839928315
13056	ENSG00000132510	KDM6B	-2.62216911635595	7.63448525182328e-17	3.30109117540921e-15
13057	ENSG00000267188	AC245748.2	-2.62355304413143	7.19182418124393e-09	9.37182083105466e-08
13058	ENSG00000135540	NHSL1	-2.62368270708343	3.58982858226962e-07	3.35602556370164e-06
13059	ENSG00000288626	AC242628.1	-2.62379648903625	3.20063239539995e-11	6.42453212418375e-10
13060	ENSG00000119866	BCL11A	-2.62395352840932	6.10329991679168e-18	3.01442842510048e-16
13061	ENSG00000091844	RGS17	-2.62513331271518	9.16701440561507e-08	9.68835726828522e-07
13062	ENSG00000287960	AC008567.3	-2.62614211051303	4.01033255248021e-06	2.95939250037507e-05
13063	ENSG00000101974	ATP11C	-2.62705714169808	1.55230210050253e-13	4.41839105181188e-12
13064	ENSG00000287058	AC026271.4	-2.62785917970738	5.88479203349189e-06	4.19605535255104e-05
13065	ENSG00000176371	ZSCAN2	-2.62951256379118	1.3436598863131e-22	1.14642630738057e-20
13066	ENSG00000236822	NMBR-AS1	-2.63145387120283	0.00405507294373176	0.0131264878535809
13067	ENSG00000256120	SOX5-AS1	-2.63145387120283	0.00405507294373176	0.0131264878535809
13068	ENSG00000251634	NAIPP4	-2.63327956339474	2.04677825706127e-08	2.46139825584251e-07
13069	ENSG00000180422	LINC00304	-2.63710577298235	4.96168114634488e-12	1.13548632483974e-10
13070	ENSG00000279347	AC021945.1	-2.64096666299201	8.34106629941942e-06	5.72511591156275e-05
13071	ENSG00000102349	KLF8	-2.6413928343374	5.56683241739875e-11	1.07200501032906e-09
13072	ENSG00000228838	AL355483.1	-2.64181227649707	2.03268474089997e-06	1.61303814910929e-05
13073	ENSG00000229676	ZNF492	-2.64289389822624	4.03197795392985e-06	2.97286313941249e-05
13074	ENSG00000238405	RNA5SP311	-2.64381493115851	2.54487948585526e-05	0.000154771572893664
13075	ENSG00000259402	AC090515.5	-2.64388910608181	0.00374265805060038	0.0122761004452721
13076	ENSG00000225807	AC069281.1	-2.64391746833289	0.000976926478487105	0.00385006527546722
13077	ENSG00000261618	LINC02605	-2.64466580941641	0.00271403843537397	0.00931933876785508
13078	ENSG00000188295	ZNF669	-2.64497680230886	1.55977146076451e-13	4.43605075544436e-12
13079	ENSG00000204177	BMS1P1	-2.64506159240361	1.61308397624007e-11	3.38515953290307e-10
13080	ENSG00000170381	SEMA3E	-2.64581355151634	2.15670417757996e-06	1.70067788160999e-05
13081	ENSG00000256564	AC007552.2	-2.64628694064925	0.00037230834932985	0.00166230416169466
13082	ENSG00000280171	AC010329.5	-2.64655055903113	1.86121745574791e-05	0.000116966509893749
13083	ENSG00000235908	RHOA-IT1	-2.64944339718709	9.3807597229018e-05	0.000495712931288423
13084	ENSG00000134138	MEIS2	-2.64979723597097	2.48231583291978e-13	6.82724465199983e-12
13085	ENSG00000245482	AC046130.1	-2.65116858261153	6.59940084877388e-07	5.83071780206484e-06
13086	ENSG00000130827	PLXNA3	-2.65119713387425	1.28521921066845e-25	1.47283601504937e-23
13087	ENSG00000286740	AL353612.2	-2.65326793609553	4.26151947588184e-07	3.91816212534737e-06
13088	ENSG00000281706	LINC01012	-2.6536522864928	9.47971545429728e-08	9.99474389163688e-07
13089	ENSG00000010932	FMO1	-2.65814090109319	2.58877171620107e-05	0.000156923868231673
13090	ENSG00000283108	AC011451.3	-2.65816732435808	1.00539796516538e-07	1.05368471143019e-06
13091	ENSG00000260608	AC024270.3	-2.66246412555594	5.44194262946311e-07	4.88562729614395e-06
13092	ENSG00000251009	AC133961.1	-2.66262050726273	0.00161948750610354	0.00596853057031351
13093	ENSG00000254165	AC090739.1	-2.66275234159974	2.32604240252869e-06	1.81583546147537e-05
13094	ENSG00000131142	CCL25	-2.66512002692026	1.2344340325653e-05	8.10786630829135e-05
13095	ENSG00000223703	AC027612.1	-2.66552465929077	0.00154962692608014	0.00575217184469696
13096	ENSG00000176165	FOXG1	-2.66758457549925	2.83361623611208e-22	2.34354765452222e-20
13097	ENSG00000253633	AP002852.1	-2.66884867195515	3.6840564731298e-10	6.09093863004445e-09
13098	ENSG00000266963	AC005625.1	-2.6693458872109	1.20001188264959e-06	1.00551533306746e-05
13099	ENSG00000256771	ZNF253	-2.67041403546679	5.36449519563619e-15	1.85702618978652e-13
13100	ENSG00000215032	GNL3LP1	-2.67160579485538	3.99299044813458e-09	5.48246656400686e-08
13101	ENSG00000244879	GABPB1-AS1	-2.67193293448224	6.68922072179304e-20	4.19625944635271e-18
13102	ENSG00000184675	AMER1	-2.67227944552691	3.63651095497159e-11	7.21275620237492e-10
13103	ENSG00000171864	PRND	-2.67276002487888	2.0642848689521e-05	0.000128257047306065
13104	ENSG00000234338	AC073349.2	-2.67575971555775	3.83741026098749e-15	1.34701166788837e-13
13105	ENSG00000177932	ZNF354C	-2.67603538271856	8.92232899494765e-19	4.85837439232654e-17
13106	ENSG00000082929	LINC01587	-2.67730458283193	0.00336902742331758	0.0112014491944134
13107	ENSG00000267374	MIR924HG	-2.67845606782828	0.000867404730704144	0.0034722924305482
13108	ENSG00000203362	POLH-AS1	-2.67973399949949	8.95867228917113e-09	1.14696517402104e-07
13109	ENSG00000284284	MIR4712	-2.68173329164894	1.58513274545624e-10	2.77790354747197e-09
13110	ENSG00000196912	ANKRD36B	-2.68174038441465	1.92954121395539e-10	3.3348063947646e-09
13111	ENSG00000185652	NTF3	-2.6850965608551	5.48098397595599e-05	0.000307065609729322
13112	ENSG00000261478	AC013391.3	-2.68527737657	2.03829446512323e-09	2.93419014813121e-08
13113	ENSG00000167414	GNG8	-2.68636250776864	1.0455709607569e-09	1.58851949539797e-08
13114	ENSG00000188070	C11orf95	-2.68636810743316	6.84110123567391e-25	7.20411102196328e-23
13115	ENSG00000265112	MIR3153	-2.68732616083935	0.00364827136260672	0.0120013069298809
13116	ENSG00000146001	PCDHB18P	-2.68912145524451	2.70317070804105e-13	7.39407856621494e-12
13117	ENSG00000184635	ZNF93	-2.68994356119417	7.11996099520546e-13	1.86186183608404e-11
13118	ENSG00000236710	AC108448.2	-2.69056250081798	2.64365836302332e-07	2.54404961076122e-06
13119	ENSG00000125898	FAM110A	-2.69143342573208	1.84334990344878e-17	8.56168888268057e-16
13120	ENSG00000240522	RPL7AP10	-2.69674505178061	2.82765236380688e-06	2.16595206294487e-05
13121	ENSG00000177125	ZBTB34	-2.69773964123882	1.15340624252649e-15	4.30499451712953e-14
13122	ENSG00000108821	COL1A1	-2.69800981692654	9.92460410881887e-09	1.26233620705097e-07
13123	ENSG00000250816	DCAF13P2	-2.7000917332687	0.00322414740306336	0.0108044467036089
13124	ENSG00000175967	LINC02880	-2.70018586420826	9.20615585530021e-05	0.000487735711403252
13125	ENSG00000249216	AC105389.2	-2.70391927840232	1.30640057925717e-08	1.62798681992933e-07
13126	ENSG00000288577	AL117334.1	-2.70404346653526	4.13125884478375e-06	3.03839878167013e-05
13127	ENSG00000253678	AC104964.1	-2.70404767083247	1.36498612027607e-06	1.12678833050191e-05
13128	ENSG00000174799	CEP135	-2.70425335301263	1.10498406248147e-15	4.14422204481686e-14
13129	ENSG00000168772	CXXC4	-2.70451455581072	4.85827666453235e-17	2.17025716936504e-15
13130	ENSG00000234149	AC018511.2	-2.70508797820104	1.05938066203071e-12	2.70767504922966e-11
13131	ENSG00000269737	AL691432.1	-2.70524819348076	3.14133686067614e-12	7.41799728574614e-11
13132	ENSG00000278875	AC025809.2	-2.7067799024716	8.60202934232395e-09	1.10534028196143e-07
13133	ENSG00000272817	AL359198.1	-2.70679673220269	3.94944813800986e-08	4.49952234748511e-07
13134	ENSG00000233682	AL356417.2	-2.7072289027865	0.00239232120024887	0.00834765564804756
13135	ENSG00000102098	SCML2	-2.707297673751	8.16610730812266e-14	2.42884550444391e-12
13136	ENSG00000165480	SKA3	-2.70850930293044	6.77058080225824e-05	0.000370396188756302
13137	ENSG00000261294	AC120498.6	-2.70900255910704	8.0745831849553e-12	1.78531783446928e-10
13138	ENSG00000212993	POU5F1B	-2.70902283657319	0.000191514798607287	0.000928131341870198
13139	ENSG00000259683	AC243562.2	-2.70950502878125	5.28094758636261e-12	1.20407665156682e-10
13140	ENSG00000198211	AC092143.1	-2.70995958050102	3.67912705264083e-10	6.08565794127151e-09
13141	ENSG00000204060	FOXO6	-2.71073893874784	6.36105056962351e-14	1.9147035221029e-12
13142	ENSG00000215165	TCEA1P3	-2.71128779499922	0.000585932908655206	0.00246365819038514
13143	ENSG00000171016	PYGO1	-2.7113996247512	2.63706744517055e-18	1.35791547870478e-16
13144	ENSG00000180884	ZNF792	-2.71307025655174	1.8047242840879e-16	7.38462852626725e-15
13145	ENSG00000110218	PANX1	-2.71429210421081	4.15568948445912e-06	3.05444483654429e-05
13146	ENSG00000079689	SCGN	-2.71676954692445	2.28845636629549e-07	2.22729112952773e-06
13147	ENSG00000118496	FBXO30	-2.71825149890312	4.16222596445939e-25	4.49097778140608e-23
13148	ENSG00000253328	SUMO2P19	-2.72158977729213	7.49683796643384e-06	5.20577459344427e-05
13149	ENSG00000279659	AL451064.2	-2.72195489982603	7.51355238342494e-07	6.57707791886077e-06
13150	ENSG00000273778	MIR6765	-2.72329616392901	2.35427835180449e-06	1.83542638867781e-05
13151	ENSG00000268471	MIR4453HG	-2.72355728233835	6.67393341032488e-22	5.27105456981672e-20
13152	ENSG00000255100	AP003119.2	-2.72566935149257	0.00307657847002684	0.0103687051617906
13153	ENSG00000223984	HNRNPRP1	-2.72592547927658	0.00066487763870082	0.00275461421332491
13154	ENSG00000145687	SSBP2	-2.72673637374068	2.98548539720318e-12	7.07378489349485e-11
13155	ENSG00000196418	ZNF124	-2.727529250482	2.31125929950812e-11	4.73970350034217e-10
13156	ENSG00000162849	KIF26B	-2.72776981578747	7.85837584687018e-11	1.46657618851621e-09
13157	ENSG00000106799	TGFBR1	-2.72792118824557	6.10616641917615e-15	2.09310789659091e-13
13158	ENSG00000258947	TUBB3	-2.73145308497505	3.56312579424146e-10	5.90492118273465e-09
13159	ENSG00000279530	AC092881.1	-2.73175126729964	0.000146734039078307	0.000735284731117318
13160	ENSG00000259430	CERS3-AS1	-2.73198022459191	0.00394987865420393	0.0128416831788401
13161	ENSG00000280038	DNM1P41	-2.73198032845122	2.55607842442827e-05	0.000155425701594289
13162	ENSG00000104332	SFRP1	-2.73230046411688	2.83859389631987e-05	0.000170674474809947
13163	ENSG00000259726	CSPG4P11	-2.73373974632644	6.97225743601221e-08	7.56251628545129e-07
13164	ENSG00000187243	MAGED4B	-2.73598060385783	3.1285612786814e-09	4.37262887044722e-08
13165	ENSG00000246859	STARD4-AS1	-2.73600410096869	3.4337895247487e-25	3.7279472837264e-23
13166	ENSG00000237410	NRXN2-AS1	-2.7364330464158	4.82989185911132e-09	6.52426108719017e-08
13167	ENSG00000244346	AC092953.1	-2.73708645789092	0.00213748585473661	0.00757735710352291
13168	ENSG00000231468	PRDX3P2	-2.73808451331151	0.00225475349879611	0.00793531121460089
13169	ENSG00000278987	AL031009.1	-2.73925200450699	0.000112983808924443	0.000584193929158576
13170	ENSG00000286044	AP001977.1	-2.7396048004356	9.53256203963777e-05	0.000502447547037393
13171	ENSG00000132975	GPR12	-2.7402241149992	6.77548552902652e-07	5.9712478272524e-06
13172	ENSG00000238622	SNORD97	-2.74035260764003	7.90293884327217e-06	5.44678373461134e-05
13173	ENSG00000109805	NCAPG	-2.7404659452529	3.84781844328215e-10	6.34672856775988e-09
13174	ENSG00000144730	IL17RD	-2.74114665566866	3.90712371497978e-08	4.4556457662828e-07
13175	ENSG00000285673	AC007092.1	-2.74561391553933	3.73375142569637e-13	1.00330621643597e-11
13176	ENSG00000156509	FBXO43	-2.74587537519926	6.04274496959849e-05	0.000335021245610925
13177	ENSG00000154639	CXADR	-2.74595689854573	2.33621018421429e-10	3.98075230951616e-09
13178	ENSG00000233635	AC015923.1	-2.74603847649755	5.33162741844142e-05	0.000299190556380998
13179	ENSG00000227230	AL606534.1	-2.74931591022978	5.39251481262545e-08	5.97847982720002e-07
13180	ENSG00000276298	AC234782.1	-2.74982265740871	7.28657578343864e-06	5.08494234821578e-05
13181	ENSG00000259367	AC087286.2	-2.75287029956147	5.57067384275948e-06	3.99155740997235e-05
13182	ENSG00000169432	SCN9A	-2.75322793928454	1.56622381998781e-09	2.30091205259793e-08
13183	ENSG00000259555	AC067863.1	-2.75360678121363	0.00321217084338842	0.0107718461284404
13184	ENSG00000254877	AP001636.2	-2.75402806547143	0.00297174571899863	0.0100754333489437
13185	ENSG00000134986	NREP	-2.7577043555866	1.42672480615738e-25	1.62438177849094e-23
13186	ENSG00000249835	VCAN-AS1	-2.75803684146476	8.13328128593374e-15	2.73451366111063e-13
13187	ENSG00000286882	AC116428.1	-2.75924819402726	9.36368114310871e-10	1.43726992016554e-08
13188	ENSG00000213033	AURKAP1	-2.76014844747448	7.69475502999676e-06	5.32212967725634e-05
13189	ENSG00000257896	AC093012.1	-2.76044550916393	4.77907290735217e-09	6.46557676088421e-08
13190	ENSG00000236404	VLDLR-AS1	-2.76065944042078	1.51850349394178e-08	1.86905447602865e-07
13191	ENSG00000039560	RAI14	-2.76100786174562	1.4295581451981e-10	2.53567604844016e-09
13192	ENSG00000088305	DNMT3B	-2.76230208870456	5.57571094313501e-11	1.0725367835596e-09
13193	ENSG00000249406	AC015909.1	-2.76271429927324	6.46696687555955e-06	4.57396384480126e-05
13194	ENSG00000100426	ZBED4	-2.76344263799088	1.54779956340963e-22	1.30787198289363e-20
13195	ENSG00000231942	HNRNPA1P36	-2.76621870382036	0.00203705906120686	0.00726520772333846
13196	ENSG00000187801	ZFP69B	-2.76890726201667	4.34858901601234e-10	7.08935244186447e-09
13197	ENSG00000272438	AL645608.6	-2.77093192499654	4.97167483309226e-05	0.000281060327860787
13198	ENSG00000104901	DKKL1	-2.7716892669852	0.000435582245111712	0.00190836614059625
13199	ENSG00000174371	EXO1	-2.77244276585636	2.71152561838817e-05	0.000163826789903546
13200	ENSG00000167552	TUBA1A	-2.77408548499165	1.52806279202107e-12	3.8003246757307e-11
13201	ENSG00000114423	CBLB	-2.77622354220202	2.88787137873497e-13	7.85639919612873e-12
13202	ENSG00000198826	ARHGAP11A	-2.77666954627529	4.53500332509188e-07	4.14838144503326e-06
13203	ENSG00000148143	ZNF462	-2.77732643076613	7.45512368563725e-15	2.52101082241313e-13
13204	ENSG00000144460	NYAP2	-2.78192210316355	0.000173089348101265	0.000849268807872822
13205	ENSG00000269779	AC010329.2	-2.78245336323285	4.43862798985701e-05	0.000254536987277704
13206	ENSG00000253641	LINCR-0001	-2.78325369189431	6.50089935426247e-07	5.74948392574835e-06
13207	ENSG00000270115	AL513327.2	-2.78426861969745	0.000401420001490176	0.00177533045683643
13208	ENSG00000228206	AC016717.1	-2.78561733138817	0.000804323573597252	0.0032531966269129
13209	ENSG00000213931	HBE1	-2.78575172847008	0.00063629491052313	0.00264967980374238
13210	ENSG00000165490	DDIAS	-2.78621573470968	4.35982245456726e-09	5.93962292207887e-08
13211	ENSG00000130508	PXDN	-2.78783798107918	2.49627803765453e-17	1.14427427380956e-15
13212	ENSG00000253336	AC018992.1	-2.78952236235417	1.93533002960261e-07	1.91658339870304e-06
13213	ENSG00000270035	AL359881.2	-2.79185053309546	4.8215905043796e-09	6.51555738794141e-08
13214	ENSG00000271547	AC117498.2	-2.79317008778199	0.000954735757572484	0.00377448915567016
13215	ENSG00000276710	CSPG4P10	-2.79367857958041	1.44192634089313e-18	7.63807114744703e-17
13216	ENSG00000275996	SNORD27	-2.79569685925038	4.33897116769667e-07	3.98519386950286e-06
13217	ENSG00000284402	MIR7107	-2.79762337445865	5.48318548840499e-07	4.91761804403831e-06
13218	ENSG00000275212	LINC02826	-2.79958593005712	9.74216989429246e-06	6.57990507864318e-05
13219	ENSG00000118263	KLF7	-2.80187459914427	2.87788301875815e-20	1.87581271038647e-18
13220	ENSG00000072832	CRMP1	-2.8027865617486	2.93663305790829e-15	1.04335269951033e-13
13221	ENSG00000146521	LINC01558	-2.80951494419568	3.99815500432843e-05	0.000231740994275678
13222	ENSG00000260351	AC024270.1	-2.81293822985515	1.47304603858975e-05	9.49720636794018e-05
13223	ENSG00000202358	RNU6-652P	-2.81329498397346	0.00086002061765532	0.00344863842187754
13224	ENSG00000238120	LINC01589	-2.81443715922841	6.00571814265551e-05	0.000333231832450159
13225	ENSG00000245857	GS1-24F4.2	-2.81774274548383	0.00247729586359705	0.00859601563910131
13226	ENSG00000144035	NAT8	-2.81874704507877	4.12696415544354e-05	0.000238497448976498
13227	ENSG00000226438	AL442071.1	-2.82055349410243	3.49894276673141e-12	8.17982840006468e-11
13228	ENSG00000127084	FGD3	-2.82150161178503	4.27160990023941e-20	2.72846164611467e-18
13229	ENSG00000280145	CU638689.4	-2.82260854642636	3.09861032959066e-05	0.000184605790736928
13230	ENSG00000144218	AFF3	-2.82344364077245	3.09899954602381e-09	4.33476733467958e-08
13231	ENSG00000144229	THSD7B	-2.82431215550643	9.37177427720685e-11	1.72605046522486e-09
13232	ENSG00000149256	TENM4	-2.82615667498246	5.68432345104683e-14	1.72432673406453e-12
13233	ENSG00000235914	MACROD2-AS1	-2.82717099271668	0.00167251079477187	0.00613323761539013
13234	ENSG00000136997	MYC	-2.82881477920678	2.19226679608374e-12	5.32752735538937e-11
13235	ENSG00000279744	AC132938.5	-2.82884038670602	2.58299389853192e-10	4.36940892618518e-09
